customer_id,qty_sum,qty_mean,spend_sum,spend_mean,avg_other_discount,avg_coupon_discount,days_since_last_purchase,num_transactions
52,1625,1.186131386861314,129154.73,94.27352554744525,-16.752627737226277,-0.429,13,1370
53,842,1.6223506743737957,49054.86,94.51803468208092,-14.210211946050094,0.0,2,519
54,136032,184.3252032520325,84473.35,114.46253387533876,-19.19018970189702,-1.0135772357723578,1,738
55,95599,182.09333333333333,50035.74,95.30617142857143,-25.746,-1.1846285714285714,0,525
56,2210,1.4406779661016949,145522.88999999998,94.86498696219034,-18.993357235984355,-0.057816166883963495,5,1534
57,41978,169.95141700404858,30520.24,123.56372469635629,-15.175141700404858,0.0,1,247
58,132391,121.23717948717949,108824.16,99.65582417582418,-19.134395604395603,-0.09948717948717949,1,1092
59,15873,23.977341389728096,89928.53,135.8437009063444,-17.816419939577038,-0.1345166163141994,2,662
60,154664,46.47355769230769,274081.02,82.35607572115386,-14.417515024038462,-0.6370492788461538,0,3328
61,145166,311.51502145922746,58985.15,126.57757510729614,-13.707682403433475,0.0,0,466
62,10562,38.12996389891697,21565.239999999998,77.85285198555955,-20.907545126353792,0.0,5,277
63,23158,20.53014184397163,111858.23,99.16509751773049,-17.488324468085104,-2.3597960992907803,5,1128
64,272807,249.13881278538813,126067.06999999999,115.12974429223743,-33.53009132420091,-1.1014520547945206,4,1095
65,270,1.148936170212766,28416.31,120.92046808510639,-14.128127659574469,0.0,144,235
66,242525,228.79716981132074,116718.79,110.11206603773584,-19.644,-0.011764150943396227,0,1060
67,537,1.2121896162528216,27293.07,61.6096388261851,-11.19022573363431,0.0,14,443
68,49836,30.896466212027278,142380.49,88.27060756354618,-13.485765654060756,-0.3466955982641042,1,1613
69,204355,357.263986013986,120189.38,210.12129370629373,-71.10045454545454,-2.6683916083916084,7,572
70,176,1.1891891891891893,11527.0,77.88513513513513,-14.842432432432432,0.0,29,148
71,17945,19.131130063965884,81141.98,86.50530916844349,-22.625650319829425,-1.4126226012793177,4,938
72,1762,1.2630824372759857,92774.75,66.50519713261649,-18.462688172043013,-0.19151971326164877,0,1395
73,54265,97.24910394265233,61544.9,110.29551971326165,-15.127455197132617,-0.09575268817204301,14,558
74,866,1.0934343434343434,72398.46,91.41219696969698,-12.80175505050505,0.0,6,792
75,132458,168.09390862944161,70795.76,89.8423350253807,-15.296649746192895,-0.033895939086294416,5,788
76,36989,86.62529274004685,40128.5,93.97775175644028,-20.087119437939112,-0.9375878220140516,0,427
77,115549,735.9808917197453,30795.87,196.1520382165605,-12.45095541401274,-0.22687898089171973,17,157
78,877479,331.37424471299096,355838.02,134.37991691842902,-18.153916163141993,-0.5367107250755287,1,2648
79,67654,96.78683834048641,73562.7,105.23991416309012,-14.404377682403434,-0.0509585121602289,3,699
80,550002,327.38214285714287,288774.74,171.88972619047618,-20.007517857142854,-1.3115714285714286,0,1680
81,189,1.1962025316455696,14782.199999999999,93.55822784810125,-25.745506329113923,-1.9951898734177216,3,158
82,26002,34.39417989417989,56089.05,74.19186507936509,-14.024589947089947,-0.4852777777777778,7,756
83,167657,203.22060606060606,96272.85,116.69436363636365,-11.669369696969696,0.0,13,825
84,416,1.0612244897959184,45493.74,116.05545918367346,-9.630892857142857,-0.5442857142857144,11,392
85,748,1.2343234323432344,52120.67,86.00770627062705,-15.161287128712871,-0.2057260726072607,12,606
86,778,1.446096654275093,55465.83,103.09633828996283,-26.03059479553903,-0.14895910780669144,11,538
87,107542,169.62460567823345,64310.58,101.43624605678234,-18.20250788643533,-0.056182965299684536,2,634
88,742213,477.92208628461043,221869.4,142.86503541532517,-27.759137153895686,-1.8153831294269156,4,1553
89,211034,315.9191616766467,77204.99,115.57633233532935,-26.041407185628742,-2.234176646706587,5,668
90,131204,112.04440649017933,143086.43,122.19165670367207,-19.718864218616567,-0.48060631938514087,2,1171
91,11958,21.127208480565372,55275.44,97.65978798586573,-14.672579505300353,0.0,5,566
92,831,1.5303867403314917,69484.94,127.96489871086557,-28.492744014732963,-0.8724677716390423,7,543
93,40557,40.63827655310621,125331.78,125.58294589178357,-28.232825651302605,-0.46398797595190383,6,998
94,1008,1.1900826446280992,68934.95,81.38719008264462,-15.611263282172374,-0.1051357733175915,4,847
95,328,1.2567049808429118,26423.46,101.23931034482759,-24.667394636015324,-1.6035632183908044,101,261
96,750,1.4285714285714286,61285.68,116.73462857142857,-25.076438095238093,-0.6276,1,525
97,78455,158.17540322580646,57904.38,116.74270161290322,-16.813870967741938,-1.366592741935484,0,496
98,747,1.348375451263538,49859.22,89.99859205776174,-17.896588447653432,-0.10866425992779784,5,554
99,945,1.4858490566037736,61057.33,96.00209119496856,-15.579968553459121,0.0,1,636
100,309246,161.31768388106417,187360.59,97.73635367762128,-18.094997391757957,-1.1064945226917058,21,1917
101,693,1.474468085106383,58814.05,125.13627659574469,-22.786063829787235,0.0,10,470
102,347,1.3094339622641509,30293.6,114.3154716981132,-26.91667924528302,-0.4704528301886792,11,265
103,980066,564.8795389048992,268786.21,154.92000576368878,-14.156086455331414,0.0,2,1735
104,55763,218.67843137254903,27082.84,106.20721568627451,-20.47345098039216,-1.4456862745098038,7,255
105,15509,32.17634854771784,53068.909999999996,110.10147302904564,-16.433755186721992,-0.25126556016597507,4,482
106,311200,236.4741641337386,131128.16,99.64145896656535,-12.507484802431609,-0.31775075987841944,0,1316
107,15815,26.402337228714526,64167.18,107.12383973288814,-15.215425709515857,-0.014858096828046745,2,599
108,310,1.1610486891385767,45588.1,170.74194756554306,-22.386029962546814,-11.959999999999999,0,267
109,18744,86.3778801843318,21374.05,98.4979262672811,-13.295760368663593,0.0,4,217
110,100898,115.70871559633028,95505.55,109.5247133027523,-19.0240252293578,-0.04084862385321101,0,872
111,637,1.186219739292365,66577.25,123.97998137802607,-11.669702048417133,0.0,3,537
112,60151,57.28666666666667,89215.45999999999,84.96710476190475,-19.396914285714285,-0.2730857142857143,3,1050
113,240433,522.6804347826087,57509.01,125.01958695652175,-31.76678260869565,-1.0213260869565217,6,460
114,569,1.3946078431372548,53230.77,130.46757352941177,-12.678161764705882,0.0,7,408
115,210,1.4583333333333333,18102.05,125.70868055555555,-28.18673611111111,0.0,27,144
116,2353,5.421658986175115,55657.13,128.24223502304147,-20.896013824884793,0.0,20,434
117,141493,434.0276073619632,38849.88,119.17141104294478,-20.732668711656444,-0.5463190184049079,1,326
118,537,1.3065693430656935,40275.31,97.99345498783454,-10.768199513381994,-0.1733333333333333,6,411
119,371356,459.5990099009901,136622.27,169.08696782178217,-19.262066831683168,-0.350470297029703,7,808
120,73183,192.08136482939634,39178.97,102.83194225721785,-27.083175853018375,-0.4674540682414698,13,381
121,214,1.0918367346938775,12450.2,63.52142857142857,-13.193724489795917,-0.726938775510204,6,196
122,670,1.509009009009009,47280.68,106.48801801801802,-25.363198198198198,0.0,167,444
123,965,1.238767650834403,86336.72,110.83019255455713,-16.183478818998715,-0.4938382541720154,4,779
124,630593,971.6379044684129,131255.88999999998,202.243281972265,-22.323682588597844,-0.164653312788906,0,649
125,21072,65.44099378881988,35986.85,111.76040372670808,-17.023291925465838,0.0,3,322
126,270319,299.68847006651885,99384.9,110.18281596452327,-24.492372505543237,0.0,14,902
127,31088,24.8704,101576.54,81.26123199999999,-18.123632,-0.270152,3,1250
128,2804,1.2562724014336917,195935.43,87.78469086021505,-16.61150089605735,-0.2711379928315412,5,2232
129,202,1.3116883116883118,16183.07,105.08487012987013,-14.521428571428572,0.0,1,154
130,10126,23.38568129330254,50741.14,117.18508083140877,-14.11295612009238,0.0,1,433
131,163008,218.8026845637584,87691.42,117.70660402684564,-25.34738255033557,-4.893046979865772,1,745
132,209848,237.92290249433105,133723.79,151.61427437641726,-24.77952380952381,-3.691224489795918,1,882
133,875,1.1246786632390746,64919.33,83.44386889460155,-18.47245501285347,-0.16253213367609254,5,778
134,859,1.6299810246679316,50597.8,96.01100569259962,-13.512485768500948,0.0,1,527
135,26592,34.8519003931848,72757.68,95.35737876802096,-13.773053735255571,-0.25629095674967234,4,763
136,796,1.1637426900584795,61904.67,90.50390350877193,-16.999824561403507,-0.08071637426900585,0,684
137,28375,66.14219114219114,30753.03,71.6853846153846,-13.412447552447551,-0.5812121212121212,5,429
138,588,1.5038363171355498,49389.04,126.31468030690537,-12.491713554987212,-0.08199488491048594,2,391
139,144197,356.9232673267327,49842.84,123.37336633663365,-28.316212871287128,-0.864059405940594,3,404
140,684172,560.3374283374284,210845.92,172.68298116298118,-16.11185913185913,-0.08751842751842752,5,1221
141,95832,55.5225955967555,221755.13999999998,128.47922363847044,-14.19024333719583,-0.04808227114716107,2,1726
142,201986,334.4139072847682,66022.28,109.30841059602649,-17.96562913907285,-0.22410596026490068,5,604
143,32298,48.2780269058296,53303.56,79.67647234678624,-17.961390134529147,-0.09584454409566517,0,669
144,198921,137.85239085239084,136875.21,94.85461538461539,-9.515446985446985,-0.037027027027027024,4,1443
145,23588,44.58979206049149,68574.81,129.63102079395085,-18.46962192816635,0.0,9,529
146,44214,138.16875,31990.91,99.97159375,-20.7340625,0.0,145,320
147,8295,9.957983193277311,31401.03,37.69631452581032,-18.072460984393757,-0.05773109243697479,6,833
148,83771,179.76609442060087,68835.56999999999,147.71581545064376,-30.785214592274677,-0.5350643776824033,0,466
149,137006,124.66424021838034,94410.61,85.90592356687898,-18.195459508644223,-0.07292083712465879,1,1099
150,437063,161.1589233038348,315795.35,116.44371312684365,-18.797252949852506,-0.5492662241887906,4,2712
151,355832,210.17838157117544,275241.17,162.5760011813349,-13.822740696987596,-0.14096278795038394,6,1693
152,557,1.3651960784313726,39125.96,95.89696078431372,-25.227205882352944,-0.873014705882353,15,408
153,1501,1.0996336996336997,80766.03,59.16925274725275,-10.91858608058608,-1.8454212454212455,2,1365
154,1328,1.3293293293293293,105400.48,105.50598598598599,-13.057387387387386,-0.2246246246246246,5,999
155,475721,432.0808356039964,161066.99,146.29154405086285,-15.212316076294277,-0.24586739327883742,0,1101
156,79457,443.89385474860336,23010.86,128.5522905027933,-26.541843575418994,0.0,5,179
157,3764,17.923809523809524,20005.5,95.26428571428572,-14.916333333333332,0.0,3,210
158,1889,1.4862313139260426,124839.72,98.22165224232887,-37.96639653815893,-2.7570180959874118,7,1271
159,17473,39.983981693363845,42717.76,97.75231121281465,-11.930137299771168,-3.8309839816933637,1,437
160,7856,16.64406779661017,50023.43,105.98184322033899,-21.102372881355933,-0.03773305084745762,0,472
161,67433,23.59447165850245,239025.65,83.63388733379986,-21.390395381385584,-0.8012421273617913,2,2858
162,112798,56.0347739692002,240990.04,119.71686040735221,-12.784848484848485,-1.0896472925981122,6,2013
163,15538,24.8608,51964.77,83.143632,-15.821952,-0.03704,7,625
164,37928,37.552475247524754,61053.42,60.44893069306931,-13.691168316831684,-1.8614059405940593,2,1010
165,132906,626.9150943396227,37663.75,177.65919811320754,-15.509811320754716,-0.1680188679245283,13,212
166,1459,1.3015165031222122,114050.34,101.73982158786797,-17.06849241748439,-0.2955129348795718,29,1121
167,1280,1.1657559198542806,102336.6,93.20273224043716,-12.9982058287796,-0.2621220400728598,0,1098
168,26285,49.876660341555976,50553.33,95.92662239089185,-20.751081593927893,0.0,8,527
169,4259,9.023305084745763,46793.53,99.13883474576271,-20.43421610169492,-0.04150423728813559,13,472
170,43958,82.7834274952919,58969.08,111.0528813559322,-15.734952919020715,-0.13348399246704332,1,531
171,196,1.6333333333333333,16697.29,139.14408333333333,-14.144083333333333,0.0,12,120
172,493,1.1682464454976302,46858.92,111.04009478672985,-11.198341232227488,0.0,0,422
173,139153,134.70764762826718,115906.83,112.20409486931268,-18.15975798644724,-0.010348499515972893,0,1033
174,203528,205.16935483870967,120719.92,121.69346774193548,-19.422953629032257,-0.035907258064516126,3,992
175,533,1.3063725490196079,49327.45,120.90061274509803,-22.08754901960784,0.0,0,408
176,102895,334.0746753246753,36973.729999999996,120.0445779220779,-21.973084415584417,-1.3242207792207792,25,308
177,78531,283.5054151624549,39565.89,142.83714801444043,-25.44205776173285,0.0,13,277
178,5485,19.659498207885303,28367.55,101.6758064516129,-25.199569892473118,-0.9702867383512546,2,279
179,110589,151.28454172366622,90692.24,124.06599179206567,-14.779083447332422,-1.6172229822161424,16,731
180,837,1.1673640167364017,82711.18,115.35729428172942,-17.18799163179916,-0.4307252440725244,13,717
181,142095,181.01273885350318,78399.1,99.87146496815288,-17.525987261146497,-0.2427515923566879,7,785
182,300,2.0408163265306123,24844.93,169.0131292517007,-17.053809523809523,0.0,81,147
183,75375,118.32810047095761,65245.35,102.42598116169545,-13.51260596546311,-0.041930926216640504,6,637
184,187350,355.50284629981024,69652.64,132.1681973434535,-13.013833017077799,0.0,3,527
185,487553,549.6651634723788,124495.05,140.35518602029313,-13.357294250281848,0.0,2,887
186,2275,1.5227576974564927,116378.28,77.89710843373494,-13.817751004016065,-0.023842034805890224,0,1494
187,792,1.6032388663967612,46303.04,93.73085020242915,-18.080121457489877,-0.036052631578947364,15,494
188,1047,1.2941903584672436,89118.26,110.15854140914709,-16.884820766378244,-0.04402966625463535,8,809
189,15973,11.625181950509461,119287.65,86.81779475982532,-23.447678311499274,-0.9617903930131004,0,1374
190,487,1.1965601965601966,37757.659999999996,92.77066339066339,-13.464398034398036,-0.21879606879606878,5,407
191,1398,1.3276353276353277,117618.63,111.69860398860399,-15.85386514719848,-0.05243114909781576,5,1053
192,1719,1.2393655371304975,150480.25,108.49333093006489,-19.401117519826965,-0.09759192501802451,6,1387
193,10882,29.570652173913043,46107.049999999996,125.29089673913042,-15.13266304347826,0.0,2,368
194,58266,65.10167597765363,92324.43,103.1557877094972,-28.989307262569834,-0.65668156424581,0,895
195,426975,232.30413492927096,197701.15,107.56319368879217,-21.297785636561482,-0.09689880304678998,0,1838
196,153915,253.9851485148515,93926.03,154.99344884488448,-25.384158415841583,-1.6663531353135312,8,606
197,192024,197.55555555555554,90740.26,93.35417695473251,-30.3217695473251,-3.2677057613168725,1,972
198,46993,73.65673981191223,59947.93,93.96227272727273,-16.483902821316615,0.0,0,638
199,48442,149.51234567901236,42613.24,131.52234567901235,-12.69324074074074,0.0,3,324
200,666,1.1808510638297873,65816.32,116.69560283687944,-16.058439716312055,-3.0680673758865247,10,564
201,1018,1.4277699859747546,58881.7,82.58302945301543,-11.3128190743338,0.0,2,713
202,1593,1.4534671532846715,130221.89,118.81559306569343,-17.38,-0.8878832116788321,9,1096
203,16518,55.06,31253.47,104.17823333333334,-12.589233333333333,-0.41556666666666664,18,300
204,205683,231.3644544431946,88554.86,99.61176602924634,-18.502643419572554,-0.12220472440944882,31,889
205,1351,1.3927835051546391,117461.66,121.09449484536083,-17.795659793814433,-2.2120824742268037,4,970
206,12618,22.372340425531913,57491.22,101.93478723404256,-13.795141843971631,-0.06315602836879432,25,564
207,475769,312.80013149243916,212915.63,139.98397764628535,-12.628757396449704,-0.5105193951347797,2,1521
208,298079,105.40275813295615,372510.2,131.72213578500708,-13.66139674681754,-0.08816831683168316,0,2828
209,719,1.0715350223546944,51930.93,77.39333830104322,-5.843532041728762,0.0,3,671
210,68133,126.87709497206704,41623.75,77.51163873370577,-9.059553072625699,-0.1193854748603352,0,537
211,377,1.3512544802867383,30619.17,109.74612903225805,-11.797885304659498,-0.07021505376344087,1,279
212,1463,1.3854166666666667,97225.12,92.06924242424242,-17.872339015151514,-0.1180587121212121,5,1056
213,457,1.4600638977635783,24636.05,78.70942492012779,-22.097891373801918,0.0,104,313
214,40633,31.42536736272235,119616.53,92.51085073472544,-25.382420726991494,-1.4501469450889404,4,1293
215,671,1.4096638655462186,62150.22,130.56768907563026,-9.935420168067226,0.0,22,476
216,91992,209.07272727272726,54730.28,124.387,-13.322818181818182,-0.32381818181818184,18,440
217,31030,132.60683760683762,24970.15,106.71004273504275,-31.614786324786323,-2.9150427350427353,3,234
218,455,1.2926136363636365,28454.89,80.83775568181818,-11.653238636363636,0.0,0,352
219,762,1.3905109489051095,40161.28,73.28700729927007,-23.169671532846714,-0.3997262773722628,0,548
220,585,1.4233576642335766,41995.82,102.1796107055961,-19.220851581508516,-0.20627737226277373,7,411
221,281,1.2772727272727273,29799.94,135.45427272727272,-15.999818181818181,-0.21045454545454545,40,220
222,1605,1.1247372109320253,103514.91,72.54023125437982,-20.982571829011913,-0.21341976173791172,4,1427
223,1031,1.5365126676602086,72191.95,107.58859910581222,-19.455067064083458,0.0,2,671
224,634,1.4026548672566372,36081.42,79.82615044247787,-15.510951327433627,0.0,6,452
225,285242,851.4686567164179,62607.59,186.88832835820895,-9.712089552238805,0.0,2,335
226,50889,39.35730858468678,169691.76,131.23879350348028,-26.721701469450885,-0.33443155452436196,0,1293
227,697,1.3225806451612903,64779.18,122.92064516129032,-13.587476280834913,-0.13518026565464894,5,527
228,2446,1.2328629032258065,198526.58,100.0638004032258,-13.263820564516129,-1.1240725806451612,2,1984
229,98258,193.42125984251967,65771.72,129.47188976377953,-9.874370078740158,-0.31553149606299213,2,508
230,2765,1.2625570776255708,270279.6,123.41534246575341,-13.18993607305936,-0.15158447488584476,0,2190
231,2611,1.2178171641791045,157053.33,73.25248600746268,-14.563055037313433,-0.33210820895522386,2,2144
232,50247,81.5698051948052,62021.27,100.68387987012987,-11.183246753246753,-0.24170454545454542,1,616
233,11798,20.554006968641115,64825.89,112.9370905923345,-20.202630662020905,-0.24822299651567942,50,574
234,87457,101.93123543123544,129815.59,151.30022144522144,-18.731573426573426,-0.16812354312354313,8,858
235,1878,1.2845417236662107,150323.31,102.82032147742818,-33.12900820793433,-3.775861833105335,4,1462
236,45633,195.84978540772534,32140.19,137.9407296137339,-22.23579399141631,-0.1528755364806867,157,233
237,10448,49.51658767772512,19530.74,92.56274881516589,-12.53255924170616,0.0,20,211
238,318653,405.92738853503187,94181.4,119.97630573248406,-13.637503184713376,-0.27361783439490445,0,785
239,3998,1.2801793147614473,300864.52,96.33830291386488,-16.481226384886327,-0.1328690361831572,3,3123
240,103675,99.0210124164279,166310.93,158.84520534861508,-13.960735434574975,-0.5256064947468958,4,1047
241,1710,1.0919540229885059,105753.5,67.53097062579822,-8.207835249042144,0.0,9,1566
242,738,1.1789137380191694,54916.8,87.72651757188498,-16.341757188498402,0.0,2,626
243,136261,155.01820250284413,124293.39,141.40317406143345,-16.631023890784984,-0.7030602957906712,1,879
244,2115,1.181564245810056,157476.03,87.97543575418995,-17.09723463687151,-0.16416759776536313,3,1790
245,664,1.1628721541155866,61306.63,107.36712784588441,-15.683940455341506,-0.6393870402802101,2,571
246,136604,137.15261044176708,131071.24,131.59763052208837,-16.55855421686747,-0.4988855421686747,0,996
247,84580,159.58490566037736,72854.04,137.46045283018867,-18.56598113207547,0.0,2,530
248,113965,74.5356442119032,103411.69,67.63354480052323,-15.45962066710268,-0.7382603008502289,1,1529
249,1019,1.2533825338253382,107022.11,131.63851168511684,-14.12218942189422,-1.1347478474784747,5,813
250,315932,123.55572937035589,301613.37,117.9559522878373,-24.14785686351193,-0.9525459522878372,8,2557
251,11875,35.342261904761905,40214.86,119.68708333333333,-16.304583333333333,-0.2650297619047619,12,336
252,314,1.319327731092437,30372.32,127.61478991596638,-12.641806722689076,-0.26936974789915963,54,238
253,1865,1.0925600468658465,223709.02,131.05390743995312,-9.287750439367311,-0.007305213825424722,4,1707
254,1173,1.2269874476987448,83869.62,87.7297280334728,-18.874644351464436,-0.2880125523012552,9,956
255,314,1.1418181818181818,32682.89,118.84687272727273,-12.029054545454544,0.0,22,275
256,52230,175.26845637583892,32058.19,107.5778187919463,-13.145973154362416,-0.6095973154362416,1,298
257,306236,269.57394366197184,141965.78,124.96987676056338,-15.396769366197182,-0.794850352112676,0,1136
258,74880,145.68093385214007,47249.83,91.9257392996109,-18.424474708171207,-0.06928015564202335,6,514
259,573626,208.74308588064048,417211.56,151.82371179039302,-13.86944323144105,-0.2706477438136827,2,2748
260,116242,376.1877022653722,41376.63,133.90495145631067,-14.52220064724919,-0.3803883495145631,14,309
261,135,1.2272727272727273,15481.81,140.74372727272726,-39.93627272727272,-2.4416363636363636,6,110
262,103753,88.82962328767124,151774.83,129.94420376712327,-12.122739726027397,-0.016772260273972602,8,1168
263,485015,901.5148698884758,84191.97,156.49065055762082,-27.765929368029738,-0.06620817843866171,4,538
264,491,1.2336683417085428,57932.89,145.56002512562813,-18.847989949748744,-0.6935929648241206,16,398
265,83781,81.49902723735408,86444.51,84.08999027237354,-23.99413424124514,-2.78510700389105,2,1028
266,373,1.4401544401544402,19855.92,76.66378378378377,-30.8588416988417,-0.5625096525096525,1,259
267,158821,211.76133333333334,148325.43,197.76724,-28.024026666666668,-0.9066533333333333,5,750
268,8419,12.565671641791045,44157.45,65.90664179104478,-21.291716417910447,-1.0595373134328359,9,670
269,493921,564.4811428571429,133497.97,152.5691085714286,-13.977474285714285,-0.022388571428571428,2,875
270,57129,100.22631578947369,55328.58,97.06768421052632,-13.660526315789474,-0.13122807017543858,3,570
271,229247,189.46033057851238,148821.86,122.99327272727271,-15.028694214876033,-0.051512396694214875,6,1210
272,40674,147.3695652173913,45408.62,164.52398550724638,-38.45934782608696,-1.5228623188405794,41,276
273,716,1.2627865961199294,54607.7,96.30987654320987,-14.915008818342152,0.0,61,567
274,423998,430.8922764227642,129281.56,131.38369918699186,-27.046747967479675,-2.4433841463414634,4,984
275,1877,1.4861441013460015,120066.73,95.06471100554235,-23.020031670625496,-0.029612034837688043,3,1263
276,762921,625.3450819672131,174280.54,142.85290163934428,-18.6682868852459,-0.921155737704918,2,1220
277,1430,1.2976406533575318,84639.55,76.80539927404719,-14.593393829401089,-0.07272232304900182,0,1102
278,7619,47.918238993710695,14332.039999999999,90.13861635220125,-25.57056603773585,-0.9946540880503143,3,159
279,40269,62.9203125,75308.49,117.669515625,-11.696625000000001,-0.361765625,3,640
280,290,1.380952380952381,17867.22,85.08200000000001,-9.379761904761905,0.0,0,210
281,4641,4.5322265625,89707.2,87.6046875,-13.8971484375,0.0,1,1024
282,524,1.2535885167464116,49167.86,117.62645933014355,-15.57799043062201,0.0,18,418
283,124549,109.831569664903,148799.97,131.21690476190477,-19.96200176366843,-1.6283245149911816,15,1134
284,658,1.2007299270072993,57565.49,105.04651459854014,-17.04669708029197,-2.0149817518248176,6,548
285,127,1.2211538461538463,13666.25,131.40625,-7.065384615384615,0.0,199,104
286,639,1.392156862745098,48161.14,104.92623093681917,-11.048169934640523,-0.027167755991285403,5,459
287,79246,199.1105527638191,40664.96,102.17326633165828,-20.22434673366834,-0.764321608040201,2,398
288,847,1.7008032128514057,51459.82,103.3329718875502,-20.636666666666667,-1.1472489959839356,2,498
289,745,1.2094155844155845,78187.13,126.9271590909091,-18.250925324675325,-0.3527272727272727,0,616
290,11561,38.66555183946488,32259.59,107.89160535117057,-20.746454849498328,0.0,30,299
